Combined_Key,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,Num_Tweets
"Anderson, Tennessee, US",36.12684348,-84.19965764,335,3,0,332.0,435.1892748577516,0.8955223880597015,0.0
"Anderson, Texas, US",31.81534745,-95.65354823,2062,4,0,2058.0,3571.490430414827,0.19398642095053345,0.0
"Andrew, Missouri, US",39.98492163,-94.80163024,69,1,0,68.0,389.5663956639568,1.4492753623188406,0.0
"Andrews, Texas, US",32.30468633,-102.63765479999999,212,3,0,209.0,1133.3867949746057,1.4150943396226414,0.0
"Androscoggin, Maine, US",44.1664747,-70.20380627,513,5,0,508.0,473.7848296498796,0.9746588693957114,0.0
"Angelina, Texas, US",31.25457347,-94.60901487,1234,14,0,1220.0,1423.0525283976244,1.1345218800648298,0.0
"Anne Arundel, Maryland, US",39.00670238,-76.60329337,6105,214,0,5891.0,1053.9781849822352,3.505323505323505,0.0
"Anoka, Minnesota, US",45.27476015,-93.24604565,2790,110,0,2680.0,781.6855830842119,3.942652329749104,0.0
"Anson, North Carolina, US",34.97403241,-80.09953279,267,2,0,265.0,1092.2032234312362,0.7490636704119851,0.0
"Antelope, Nebraska, US",42.17695516,-98.06662829999999,17,1,0,16.0,269.92696093998103,5.882352941176472,0.0
"Antrim, Michigan, US",44.99690221,-85.15503082,31,0,0,31.0,132.91030697993486,0.0,0.0
"Apache, Arizona, US",35.39465006,-109.4892383,2797,115,0,2682.0,3890.828661649533,4.111548087236325,0.0
"Appanoose, Iowa, US",40.74324454,-92.86865906,34,3,0,31.0,273.61982938998875,8.823529411764708,0.0
"Appling, Georgia, US",31.74847232,-82.28909114,455,16,0,439.0,2474.7090177308824,3.5164835164835164,0.0
"Appomattox, Virginia, US",37.37569884,-78.81340003,55,0,0,55.0,345.6728049776884,0.0,0.0
"Aransas, Texas, US",28.10556197,-96.9995047,111,0,0,111.0,472.1395150999575,0.0,0.0
"Arapahoe, Colorado, US",39.64977461,-104.3353617,6197,352,0,5845.0,943.8157754458642,5.680167823140229,0.0
"Archer, Texas, US",33.61569967,-98.68754589,13,0,0,13.0,151.9934525897346,0.0,0.0
"Archuleta, Colorado, US",37.19474156,-107.0476867,24,0,0,24.0,171.07420343574023,0.0,0.0
"Arecibo, Puerto Rico, US",18.406631,-66.675077,193,0,0,193.0,200.1244296972211,0.0,0.0
"Arenac, Michigan, US",44.0636262,-83.89277559,39,2,0,37.0,262.0439427534771,5.128205128205129,0.0
"Arkansas, Arkansas, US",34.29145151,-91.37277296,146,1,0,145.0,834.9536772274962,0.6849315068493149,0.0
"Arlington, Virginia, US",38.8767675,-77.10139853,2763,135,0,2628.0,1166.6005184891196,4.88599348534202,0.0
"Armstrong, Pennsylvania, US",40.81665618,-79.46290811,129,6,0,123.0,199.27396308025024,4.651162790697675,0.0
"Armstrong, Texas, US",34.96507426,-101.35748740000001,3,0,0,3.0,158.9825119236884,0.0,0.0
"Aroostook, Maine, US",46.65926321,-68.59841248,30,1,0,29.0,44.73939303556781,3.333333333333333,0.0
"Arroyo, Puerto Rico, US",17.998457000000005,-66.056546,67,0,0,67.0,342.2733077905492,0.0,0.0
"Arthur, Nebraska, US",41.56896142,-101.6959559,0,0,0,0.0,0.0,,0.0
"Ascension, Louisiana, US",30.20406249,-90.91328409999998,2077,65,0,2012.0,1640.5484818805096,3.1295137217140105,0.0
"Ashe, North Carolina, US",36.43296207,-81.49862729,79,1,0,78.0,290.409146050068,1.2658227848101269,0.0
"Ashland, Ohio, US",40.84772277,-82.27280781,103,4,0,99.0,192.58095879141425,3.8834951456310685,0.0
"Ashland, Wisconsin, US",46.31956891,-90.67837132,11,0,0,11.0,70.68500192777277,0.0,0.0
"Ashley, Arkansas, US",33.19153461,-91.7698471,142,4,0,138.0,722.3889708500789,2.8169014084507036,0.0
"Ashtabula, Ohio, US",41.70860332,-80.74830218,489,44,0,445.0,502.8743019919581,8.997955010224949,0.0
"Asotin, Washington, US",46.18894415,-117.2022851,22,2,0,20.0,97.42272606500751,9.090909090909092,0.0
"Assumption, Louisiana, US",29.89946234,-91.06461642,463,18,0,445.0,2115.024439267279,3.887688984881209,0.0
"Atascosa, Texas, US",28.89333001,-98.52730485,379,3,0,376.0,740.9145113678572,0.7915567282321899,0.0
"Atchison, Kansas, US",39.53185661,-95.30870026,50,0,0,50.0,311.0806943321098,0.0,0.0
"Atchison, Missouri, US",40.43238737,-95.42970639,7,0,0,7.0,136.10733035193468,0.0,0.0
"Athens, Ohio, US",39.33425634,-82.04278644,292,1,0,291.0,446.98210540817735,0.3424657534246575,0.0
"Atkinson, Georgia, US",31.29633502,-82.87545866,246,2,0,244.0,3012.859767299449,0.8130081300813008,0.0
"Atlantic, New Jersey, US",39.47538693,-74.65848483,3161,240,0,2921.0,1198.847043653051,7.592534008225245,0.0
"Atoka, Oklahoma, US",34.37366573,-96.03802487,48,0,0,48.0,348.8879197557785,0.0,0.0
"Attala, Mississippi, US",33.08658803,-89.57838564,432,23,0,409.0,2377.02211951139,5.324074074074074,0.0
"Audrain, Missouri, US",39.215877,-91.84242683,168,1,0,167.0,661.7299511580275,0.5952380952380952,0.0
"Audubon, Iowa, US",41.6844628,-94.90581859,22,1,0,21.0,400.2911208151383,4.545454545454546,0.0
"Auglaize, Ohio, US",40.55998859,-84.22421429999999,147,5,0,142.0,321.9730155948834,3.4013605442176873,0.0
"Augusta, Virginia, US",38.16404586,-79.12461614,230,2,0,228.0,304.4019164085868,0.8695652173913043,0.0
"Aurora, South Dakota, US",43.71757685,-98.56050467,36,0,0,36.0,1308.6150490730645,0.0,0.0
"Austin, Texas, US",29.88548725,-96.27736949,169,0,0,169.0,562.7330847096431,0.0,0.0
"Autauga, Alabama, US",32.53952745,-86.64408227,863,20,0,843.0,1544.6848878626788,2.317497103128621,0.0
"Avery, North Carolina, US",36.07569796,-81.92308483,65,0,0,65.0,370.2227031953068,0.0,0.0
"Avoyelles, Louisiana, US",31.07796211,-92.00079449,741,23,0,718.0,1845.8549222797928,3.10391363022942,0.0
"Baca, Colorado, US",37.31940883,-102.5603223,14,0,0,14.0,390.9522479754258,0.0,0.0
"Bacon, Georgia, US",31.55456473,-82.45936528,355,5,0,350.0,3179.8638480831237,1.4084507042253518,0.0
"Bailey, Texas, US",34.06854817,-102.8299707,126,1,0,125.0,1800.0,0.7936507936507936,0.0
"Baker, Florida, US",30.33060121,-82.28467476,250,4,0,246.0,855.8712769599452,1.6,0.0
"Baker, Georgia, US",31.32669878,-84.44218806,46,3,0,43.0,1514.1540487162604,6.521739130434782,0.0
"Baker, Oregon, US",44.70915557,-117.6749883,16,0,0,16.0,99.23096005953856,0.0,0.0
"Baldwin, Alabama, US",30.72774991,-87.72207058,2164,15,0,2149.0,969.3863837945833,0.6931608133086876,0.0
"Baldwin, Georgia, US",33.06882326,-83.24701748,770,37,0,733.0,1715.3040766317663,4.805194805194804,0.0
"Ballard, Kentucky, US",37.05842757,-88.99427697,26,0,0,26.0,329.61460446247463,0.0,0.0
"Baltimore, Maryland, US",39.45784712,-76.62911955,10153,519,0,9634.0,1227.1414240303611,5.111789618831873,0.0
"Baltimore City, Maryland, US",39.30211911,-76.61151012,9738,390,0,9348.0,1640.8027093969574,4.004929143561307,0.0
"Bamberg, South Carolina, US",33.21927586,-81.05659969,328,3,0,325.0,2331.864069387175,0.9146341463414634,0.0
"Bandera, Texas, US",29.74619598,-99.24598147,54,0,0,54.0,233.6448598130841,0.0,0.0
"Banks, Georgia, US",34.35607081,-83.49644388,196,3,0,193.0,1019.0288031610687,1.5306122448979589,0.0
"Banner, Nebraska, US",41.54634427,-103.7114332,2,0,0,2.0,268.4563758389262,0.0,0.0
"Bannock, Idaho, US",42.67002716,-112.2233311,221,1,0,220.0,251.68549562682216,0.4524886877828054,0.0
"Baraga, Michigan, US",46.6720582,-88.36363591,5,0,0,5.0,60.9087586794981,0.0,0.0
"Barber, Kansas, US",37.2288586,-98.68460053,4,0,0,4.0,90.35464196973119,0.0,0.0
"Barbour, Alabama, US",31.868263,-85.3871286,487,4,0,483.0,1972.7780928461475,0.8213552361396304,0.0
"Barbour, West Virginia, US",39.1307219,-80.00350858,26,1,0,25.0,158.14123228514083,3.8461538461538463,0.0
"Barceloneta, Puerto Rico, US",18.445533,-66.56053100000001,40,0,0,40.0,161.18633139909736,0.0,0.0
"Barnes, North Dakota, US",46.93579637,-98.06605978,28,0,0,28.0,268.84301488238117,0.0,0.0
"Barnstable, Massachusetts, US",41.72980578,-70.28854339,1644,154,0,1490.0,771.8672238133246,9.367396593673966,0.0
"Barnwell, South Carolina, US",33.26679302,-81.43584352,231,1,0,230.0,1107.0641234544237,0.4329004329004329,0.0
"Barranquitas, Puerto Rico, US",18.201592,-66.30963,135,0,0,135.0,445.2800316643578,0.0,0.0
"Barren, Kentucky, US",36.96469836,-85.93338945,214,2,0,212.0,483.6267486270877,0.9345794392523364,0.0
"Barron, Wisconsin, US",45.42372701,-91.84833627,82,2,0,80.0,181.23950137034745,2.4390243902439024,0.0
"Barrow, Georgia, US",33.99148694,-83.71436292,817,31,0,786.0,981.4992791926958,3.79436964504284,0.0
"Barry, Michigan, US",42.59513984,-85.30834519,160,2,0,158.0,259.95125913891144,1.25,0.0
"Barry, Missouri, US",36.70978521,-93.82919888,173,0,0,173.0,483.38875073346566,0.0,0.0
"Bartholomew, Indiana, US",39.20744865,-85.89558181,648,45,0,603.0,773.4635171104933,6.9444444444444455,0.0
"Barton, Kansas, US",38.47889676,-98.75636726,81,3,0,78.0,314.2092400791342,3.703703703703704,0.0
"Barton, Missouri, US",37.50207671,-94.34757022,51,0,0,51.0,433.89484430832056,0.0,0.0
"Bartow, Georgia, US",34.23732119,-84.83887523,1214,50,0,1164.0,1126.8076259072936,4.118616144975288,0.0
"Bastrop, Texas, US",30.10370699,-97.31206354,1056,12,0,1044.0,1190.221250408575,1.1363636363636365,0.0
"Bates, Missouri, US",38.25271289,-94.34113157,24,1,0,23.0,148.40465001236706,4.166666666666667,0.0
"Bath, Kentucky, US",38.14735938,-83.74588932,24,1,0,23.0,192.0,4.166666666666667,0.0
"Bath, Virginia, US",38.05852573,-79.73912095,2,0,0,2.0,48.22763443453098,0.0,0.0
"Baxter, Arkansas, US",36.28784385,-92.33782872,48,0,0,48.0,114.47104836401793,0.0,0.0
"Bay, Florida, US",30.26548745,-85.62122584,2269,13,0,2256.0,1298.7607681520274,0.5729396209784046,0.0
"Bay, Michigan, US",43.70639106,-83.98731479,493,31,0,462.0,478.05597036634805,6.288032454361055,0.0
"Bayamon, Puerto Rico, US",18.34946,-66.168435,792,0,0,792.0,380.5569970593323,0.0,0.0
"Bayfield, Wisconsin, US",46.52868768,-91.19716729,14,1,0,13.0,93.10986964618247,7.142857142857142,0.0
"Baylor, Texas, US",33.61640794,-99.21352901,2,0,0,2.0,56.99629524080935,0.0,0.0
"Beadle, South Dakota, US",44.41464384,-98.27858469,574,9,0,565.0,3110.60532162792,1.56794425087108,0.0
"Bear Lake, Idaho, US",42.28269683,-111.32892379999998,3,0,0,3.0,48.979591836734684,0.0,0.0
"Bear River, Utah, US",41.52106798,-113.0832816,1978,5,0,1973.0,1058.7844854350224,0.2527805864509606,0.0
"Beaufort, North Carolina, US",35.48531943,-76.84325809,218,1,0,217.0,463.88900710729035,0.4587155963302753,0.0
"Beaufort, South Carolina, US",32.39226291,-80.72619758,2663,29,0,2634.0,1386.0984166310986,1.088997371385655,0.0
"Beauregard, Louisiana, US",30.64836518,-93.34173616,529,9,0,520.0,1410.779529028989,1.7013232514177694,0.0
"Beaver, Oklahoma, US",36.7496847,-100.4758872,33,0,0,33.0,621.3519111278479,0.0,0.0
"Beaver, Pennsylvania, US",40.6825484,-80.34921611,1046,82,0,964.0,638.0811204850879,7.839388145315487,0.0
"Beaverhead, Montana, US",45.13434354,-112.89846940000001,13,0,0,13.0,137.52247963609437,0.0,0.0
"Becker, Minnesota, US",46.93479392,-95.67158144,85,0,0,85.0,246.92792609592425,0.0,0.0
"Beckham, Oklahoma, US",35.26862449,-99.68128023,27,0,0,27.0,123.51891669335285,0.0,0.0
"Bedford, Pennsylvania, US",40.00522157,-78.48998442,109,4,0,105.0,227.61443367858337,3.669724770642202,0.0
"Bedford, Tennessee, US",35.51123746,-86.45549096,696,10,0,686.0,1400.036207832961,1.4367816091954022,0.0
"Bedford, Virginia, US",37.3080028,-79.5281964,207,4,0,203.0,262.03526716204414,1.932367149758454,0.0
"Bee, Texas, US",28.41761668,-97.74215593,268,1,0,267.0,822.9694457239368,0.373134328358209,0.0
"Belknap, New Hampshire, US",43.51637314,-71.41684235,98,4,0,94.0,159.86167071758317,4.081632653061225,0.0
"Bell, Kentucky, US",36.73355174,-83.67766671,174,1,0,173.0,668.4081130915796,0.5747126436781609,0.0
"Bell, Texas, US",31.03736027,-97.4785025,2875,18,0,2857.0,792.1768744971399,0.6260869565217392,0.0
"Belmont, Ohio, US",40.01625942,-80.9924051,578,26,0,552.0,862.6093185684862,4.498269896193771,0.0
"Beltrami, Minnesota, US",47.97373527,-94.93732139,115,0,0,115.0,243.70602695600576,0.0,0.0
"Ben Hill, Georgia, US",31.76095874,-83.22145359,284,1,0,283.0,1700.5988023952093,0.35211267605633795,0.0
"Benewah, Idaho, US",47.21754179,-116.6586851,37,0,0,37.0,397.935039793504,0.0,0.0
"Bennett, South Dakota, US",43.19486375,-101.6665572,5,0,0,5.0,148.5884101040119,0.0,0.0
"Bennington, Vermont, US",43.03519828,-73.09048868,80,1,0,79.0,225.5427121511136,1.25,0.0
"Benson, North Dakota, US",48.0683985,-99.35916363,32,1,0,31.0,468.384074941452,3.125,0.0
"Bent, Colorado, US",37.95474293,-103.0720195,5,0,0,5.0,89.65393580778195,0.0,0.0
"Benton, Arkansas, US",36.33644656,-94.25680817,3985,29,0,3956.0,1427.5939399801534,0.7277289836888331,0.0
"Benton, Indiana, US",40.60626947,-87.31093999,54,0,0,54.0,617.2839506172841,0.0,0.0
"Benton, Iowa, US",42.08011739,-92.06463573,99,1,0,98.0,386.0401637746149,1.0101010101010102,0.0
"Benton, Minnesota, US",45.69804958,-93.99514135,274,3,0,271.0,670.1068747095796,1.094890510948905,0.0
"Benton, Mississippi, US",34.81681228,-89.18945516,84,0,0,84.0,1017.0722847802396,0.0,0.0
"Benton, Missouri, US",38.29503305,-93.28756116,38,0,0,38.0,195.4430900581186,0.0,0.0
"Benton, Oregon, US",44.49167306,-123.4316987,132,6,0,126.0,141.85464197822745,4.545454545454546,0.0
"Benton, Tennessee, US",36.07110411,-88.06849355,33,1,0,32.0,204.2079207920792,3.0303030303030303,0.0
"Benton, Washington, US",46.23946995,-119.51208340000001,2983,102,0,2881.0,1459.4647487646164,3.4193764666443176,0.0
"Benzie, Michigan, US",44.63899297,-86.01608482,24,1,0,23.0,135.08949679162444,4.166666666666667,0.0
"Bergen, New Jersey, US",40.96010917,-74.07164325,20099,2031,0,18068.0,2156.0777599704784,10.10498034728096,0.0
"Berkeley, South Carolina, US",33.20222596,-79.94654523,3177,39,0,3138.0,1393.9896536745252,1.2275731822474032,0.0
"Berkeley, West Virginia, US",39.46704621,-78.02414609,569,10,0,559.0,477.4651551132407,1.7574692442882252,0.0
"Berks, Pennsylvania, US",40.41570541,-75.92457766,4889,362,0,4527.0,1160.8304603432387,7.404377173246063,0.0
"Berkshire, Massachusetts, US",42.37428441,-73.20524838,626,45,0,581.0,501.02445895761286,7.18849840255591,0.0
"Bernalillo, New Mexico, US",35.05163625,-106.6703554,4005,104,0,3901.0,589.7329047400979,2.596754057428215,0.0
"Berrien, Georgia, US",31.27590016,-83.22529920000002,205,0,0,205.0,1056.8644635768417,0.0,0.0
"Berrien, Michigan, US",41.95447397,-86.41313079999998,1155,61,0,1094.0,752.9285989009198,5.2813852813852815,0.0
"Bertie, North Carolina, US",36.0688473,-76.96545943,190,4,0,186.0,1002.797276613712,2.1052631578947367,0.0
"Bethel, Alaska, US",60.90980451,-159.8561831,17,0,0,17.0,92.46165560752745,0.0,0.0
"Bexar, Texas, US",29.44928723,-98.52019748,33555,283,0,33272.0,1674.773926732197,0.8433914468782596,0.0
"Bibb, Alabama, US",32.99642064,-87.12511459999996,282,2,0,280.0,1259.2658747878895,0.7092198581560284,0.0
"Bibb, Georgia, US",32.80904227,-83.70489165,2390,47,0,2343.0,1560.4698385338113,1.96652719665272,0.0
"Bienville, Louisiana, US",32.34569994,-93.05398492,327,28,0,299.0,2469.6019938071145,8.562691131498473,0.0
"Big Horn, Montana, US",45.42335905,-107.492347,173,5,0,168.0,1298.8963135370525,2.8901734104046244,0.0
"Big Horn, Wyoming, US",44.52405055,-107.9960365,33,0,0,33.0,279.89821882951657,0.0,0.0
"Big Stone, Minnesota, US",45.42712824,-96.41403739,20,0,0,20.0,400.7212983370066,0.0,0.0
"Billings, North Dakota, US",47.02366884,-103.3762965,1,0,0,1.0,107.75862068965515,0.0,0.0
"Bingham, Idaho, US",43.21672879999999,-112.3978437,129,2,0,127.0,275.5762534447032,1.5503875968992251,0.0
"Black Hawk, Iowa, US",42.4704581,-92.30524729,2744,61,0,2683.0,2091.017160971744,2.223032069970845,0.0
"Blackford, Indiana, US",40.47388153,-85.32499702,45,2,0,43.0,382.71814934512673,4.4444444444444455,0.0
"Bladen, North Carolina, US",34.61296243,-78.56180059,509,5,0,504.0,1555.528390685166,0.9823182711198428,0.0
"Blaine, Idaho, US",43.4085812,-113.9752658,562,6,0,556.0,2441.249294122757,1.0676156583629892,0.0
"Blaine, Montana, US",48.43175214,-108.9582723,6,0,0,6.0,89.8069151324652,0.0,0.0
"Blaine, Nebraska, US",41.91311716,-99.97677845,0,0,0,0.0,0.0,,0.0
"Blaine, Oklahoma, US",35.87518314,-98.43307003,24,0,0,24.0,254.53388482341708,0.0,0.0
"Blair, Pennsylvania, US",40.47961444,-78.34917412,159,1,0,158.0,130.5107979216771,0.6289308176100629,0.0
"Blanco, Texas, US",30.26640707,-98.3999852,76,1,0,75.0,636.9960606822563,1.3157894736842106,0.0
"Bland, Virginia, US",37.13128068,-81.13599391,7,0,0,7.0,111.46496815286623,0.0,0.0
"Bleckley, Georgia, US",32.43829035,-83.33035166,103,1,0,102.0,800.1242911520236,0.9708737864077671,0.0
"Bledsoe, Tennessee, US",35.59942968,-85.20611967,643,1,0,642.0,4268.454593733404,0.15552099533437014,0.0
"Blount, Alabama, US",33.98210918,-86.56790593,498,1,0,497.0,861.204302562861,0.2008032128514056,0.0
"Blount, Tennessee, US",35.68938198,-83.92847788,663,6,0,657.0,498.166626592931,0.9049773755656108,0.0
"Blue Earth, Minnesota, US",44.03554215,-94.06699781,710,3,0,707.0,1049.4730462802831,0.4225352112676056,0.0
"Boise, Idaho, US",43.98829931,-115.7309284,25,0,0,25.0,319.2440301366365,0.0,0.0
"Bolivar, Mississippi, US",33.79696941,-90.87372121,634,22,0,612.0,2070.001305994515,3.470031545741325,0.0
"Bollinger, Missouri, US",37.32449052,-90.02725304,47,0,0,47.0,387.37327948570015,0.0,0.0
"Bon Homme, South Dakota, US",42.98914167,-97.88592746,13,0,0,13.0,188.37849587016373,0.0,0.0
"Bond, Illinois, US",38.88829622,-89.43534887,29,1,0,28.0,176.54937294533053,3.4482758620689653,0.0
"Bonner, Idaho, US",48.29996017,-116.6017932,103,0,0,103.0,225.19075624740373,0.0,0.0
"Bonneville, Idaho, US",43.38713372,-111.6161537,394,1,0,393.0,330.9200248609968,0.2538071065989848,0.0
"Boone, Arkansas, US",36.3084504,-93.09374925,83,1,0,82.0,221.73541354990383,1.2048192771084338,0.0
"Boone, Illinois, US",42.32359279,-88.82345779,663,21,0,642.0,1238.2339757956074,3.1674208144796383,0.0
"Boone, Indiana, US",40.0509304,-86.46841646,554,45,0,509.0,816.59124743894,8.12274368231047,0.0
"Boone, Iowa, US",42.03657094,-93.9313999,194,1,0,193.0,739.4983609056949,0.5154639175257731,0.0
"Boone, Kentucky, US",38.97065142,-84.72615357,871,23,0,848.0,652.0388378586775,2.640642939150402,0.0
"Boone, Missouri, US",38.99186229,-92.30723575,800,2,0,798.0,443.30416761330576,0.25,0.0
