Combined_Key,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,Num_Tweets
"Allegheny, Pennsylvania, US",40.46809875,-79.98167747,5990,202,0,5788.0,492.58045549301215,3.37228714524207,0.0
"Allen, Indiana, US",41.09194313,-85.06800636,3061,138,0,2923.0,807.0150461772902,4.508330610911467,0.0
"Allen, Kansas, US",37.88582951,-95.30030847,10,0,0,10.0,80.84727948904519,0.0,0.0
"Allen, Kentucky, US",36.75197631,-86.19457544,198,7,0,191.0,928.9232934553132,3.5353535353535355,0.0
"Allen, Louisiana, US",30.65385745,-92.82442028,573,14,0,559.0,2235.9230499083,2.443280977312391,0.0
"Allen, Ohio, US",40.77285242,-84.10802343,425,41,0,384.0,415.23776025637284,9.647058823529411,0.0
"Allendale, South Carolina, US",32.98837386,-81.35321066,112,3,0,109.0,1289.1344383057092,2.6785714285714284,0.0
"Alpena, Michigan, US",45.03477666,-83.62212411,125,13,0,112.0,440.06336912515405,10.4,0.0
"Alpine, California, US",38.59678594,-119.82235940000001,2,0,0,2.0,177.14791851195747,0.0,0.0
"Amador, California, US",38.44583082,-120.65696000000001,51,0,0,51.0,128.29543167639363,0.0,0.0
"Amelia, Virginia, US",37.34081025,-77.98584649,59,1,0,58.0,448.83986306580454,1.6949152542372878,0.0
"Amherst, Virginia, US",37.60308293,-79.14548696,45,0,0,45.0,142.38253440911248,0.0,0.0
"Amite, Mississippi, US",31.17467303,-90.80501621,131,3,0,128.0,1065.300479791819,2.2900763358778624,0.0
"Anchorage, Alaska, US",61.14998174,-149.14269860000005,837,8,0,829.0,290.625,0.955794504181601,0.0
"Anderson, Kansas, US",38.21413251,-95.29272815,22,0,0,22.0,279.9694578773225,0.0,0.0
"Anderson, Kentucky, US",38.00671029,-84.99171713,34,1,0,33.0,149.47025981448104,2.9411764705882355,0.0
"Anderson, South Carolina, US",34.51828081,-82.63959517,1299,25,0,1274.0,641.2978011236288,1.9245573518090842,0.0
"Anderson, Tennessee, US",36.12684348,-84.19965764,265,2,0,263.0,344.25420249941544,0.7547169811320755,0.0
"Anderson, Texas, US",31.81534745,-95.65354823,2003,4,0,1999.0,3469.2993851216775,0.19970044932601094,0.0
"Andrew, Missouri, US",39.98492163,-94.80163024,59,1,0,58.0,333.10749774164407,1.6949152542372878,0.0
"Andrews, Texas, US",32.30468633,-102.63765479999999,181,2,0,179.0,967.6557070302057,1.1049723756906078,0.0
"Androscoggin, Maine, US",44.1664747,-70.20380627,509,4,0,505.0,470.0906009586523,0.7858546168958742,0.0
"Angelina, Texas, US",31.25457347,-94.60901487,1000,12,0,988.0,1153.203021391916,1.2,0.0
"Anne Arundel, Maryland, US",39.00670238,-76.60329337,5813,211,0,5602.0,1003.5667795744034,3.6297952864269742,0.0
"Anoka, Minnesota, US",45.27476015,-93.24604565,2572,109,0,2463.0,720.6076414668793,4.237947122861586,0.0
"Anson, North Carolina, US",34.97403241,-80.09953279,240,2,0,238.0,981.7557064550438,0.8333333333333334,0.0
"Antelope, Nebraska, US",42.17695516,-98.06662829999999,16,1,0,15.0,254.0489044140997,6.25,0.0
"Antrim, Michigan, US",44.99690221,-85.15503082,28,0,0,28.0,120.04801920768308,0.0,0.0
"Apache, Arizona, US",35.39465006,-109.4892383,2691,106,0,2585.0,3743.375019127241,3.9390561129691566,0.0
"Appanoose, Iowa, US",40.74324454,-92.86865906,33,3,0,30.0,265.5721873491067,9.090909090909092,0.0
"Appling, Georgia, US",31.74847232,-82.28909114,402,15,0,387.0,2186.44620907212,3.7313432835820897,0.0
"Appomattox, Virginia, US",37.37569884,-78.81340003,48,0,0,48.0,301.6780843441644,0.0,0.0
"Aransas, Texas, US",28.10556197,-96.9995047,81,0,0,81.0,344.5342407486176,0.0,0.0
"Arapahoe, Colorado, US",39.64977461,-104.3353617,5934,351,0,5583.0,903.7603375013324,5.915065722952478,0.0
"Archer, Texas, US",33.61569967,-98.68754589,12,0,0,12.0,140.3016485443704,0.0,0.0
"Archuleta, Colorado, US",37.19474156,-107.0476867,18,0,0,18.0,128.30565257680522,0.0,0.0
"Arenac, Michigan, US",44.0636262,-83.89277559,38,2,0,36.0,255.32486729825973,5.2631578947368425,0.0
"Arkansas, Arkansas, US",34.29145151,-91.37277296,107,0,0,107.0,611.918105913302,0.0,0.0
"Arlington, Virginia, US",38.8767675,-77.10139853,2704,135,0,2569.0,1141.6893963063985,4.992603550295859,0.0
"Armstrong, Pennsylvania, US",40.81665618,-79.46290811,97,6,0,91.0,149.84166216111842,6.185567010309278,0.0
"Armstrong, Texas, US",34.96507426,-101.35748740000001,3,0,0,3.0,158.9825119236884,0.0,0.0
"Aroostook, Maine, US",46.65926321,-68.59841248,26,1,0,25.0,38.774140630825435,3.8461538461538463,0.0
"Arthur, Nebraska, US",41.56896142,-101.6959559,0,0,0,0.0,0.0,,0.0
"Ascension, Louisiana, US",30.20406249,-90.91328409999998,1826,64,0,1762.0,1442.2925026065527,3.504928806133625,0.0
"Ashe, North Carolina, US",36.43296207,-81.49862729,67,1,0,66.0,246.29636437157657,1.492537313432836,0.0
"Ashland, Ohio, US",40.84772277,-82.27280781,97,3,0,94.0,181.36265051230274,3.0927835051546397,0.0
"Ashland, Wisconsin, US",46.31956891,-90.67837132,10,0,0,10.0,64.25909266161162,0.0,0.0
"Ashley, Arkansas, US",33.19153461,-91.76984709999999,119,3,0,116.0,605.3823065574604,2.5210084033613445,0.0
"Ashtabula, Ohio, US",41.70860332,-80.74830218,462,44,0,418.0,475.1082362378009,9.523809523809524,0.0
"Asotin, Washington, US",46.18894415,-117.2022851,21,2,0,19.0,92.99442033477993,9.523809523809524,0.0
"Assumption, Louisiana, US",29.89946234,-91.06461642,445,17,0,428.0,2032.7988671143398,3.820224719101124,0.0
"Atascosa, Texas, US",28.89333001,-98.52730485,300,2,0,298.0,586.4758665180927,0.6666666666666666,0.0
"Atchison, Kansas, US",39.53185661,-95.30870026,49,0,0,49.0,304.85908044546755,0.0,0.0
"Atchison, Missouri, US",40.43238737,-95.42970639,6,0,0,6.0,116.663426015944,0.0,0.0
"Athens, Ohio, US",39.33425634,-82.04278644,250,1,0,249.0,382.6901587398778,0.4,0.0
"Atkinson, Georgia, US",31.29633502,-82.87545866,223,2,0,221.0,2731.1696264543784,0.8968609865470852,0.0
"Atlantic, New Jersey, US",39.47538693,-74.65848483,3087,236,0,2851.0,1170.7816588917965,7.6449627470035635,0.0
"Atoka, Oklahoma, US",34.37366573,-96.03802487,41,0,0,41.0,298.0084314580608,0.0,0.0
"Attala, Mississippi, US",33.08658803,-89.57838564,405,24,0,381.0,2228.458237041928,5.925925925925926,0.0
"Audrain, Missouri, US",39.215877,-91.84242683,152,1,0,151.0,598.7080510477391,0.6578947368421053,0.0
"Audubon, Iowa, US",41.6844628,-94.90581859,19,1,0,18.0,345.70596797671027,5.2631578947368425,0.0
"Auglaize, Ohio, US",40.55998859,-84.22421429999999,120,4,0,116.0,262.83511477133345,3.333333333333333,0.0
"Augusta, Virginia, US",38.16404586,-79.12461614,221,2,0,219.0,292.4905370708595,0.9049773755656108,0.0
"Aurora, South Dakota, US",43.71757685,-98.56050467,35,0,0,35.0,1272.264631043257,0.0,0.0
"Austin, Texas, US",29.88548725,-96.27736949,150,0,0,150.0,499.46723494938726,0.0,0.0
"Autauga, Alabama, US",32.53952745,-86.64408227,773,20,0,753.0,1383.5937639836045,2.5873221216041395,0.0
"Avery, North Carolina, US",36.07569796,-81.92308483,51,0,0,51.0,290.4824286609329,0.0,0.0
"Avoyelles, Louisiana, US",31.07796211,-92.00079449,588,18,0,570.0,1464.726982861698,3.0612244897959178,0.0
"Baca, Colorado, US",37.31940883,-102.5603223,14,0,0,14.0,390.9522479754258,0.0,0.0
"Bacon, Georgia, US",31.55456473,-82.45936528,327,5,0,322.0,2929.057685417413,1.529051987767584,0.0
"Bailey, Texas, US",34.06854817,-102.8299707,119,1,0,118.0,1700.0,0.8403361344537815,0.0
"Baker, Florida, US",30.33060121,-82.28467476,215,4,0,211.0,736.0492981855529,1.8604651162790695,0.0
"Baker, Georgia, US",31.32669878,-84.44218806,45,3,0,42.0,1481.2376563528635,6.666666666666668,0.0
"Baker, Oregon, US",44.70915557,-117.6749883,13,0,0,13.0,80.62515504837509,0.0,0.0
"Baldwin, Alabama, US",30.72774991,-87.72207058,1669,13,0,1656.0,747.6459679081144,0.7789095266626722,0.0
"Baldwin, Georgia, US",33.06882326,-83.24701748,721,35,0,686.0,1606.1483626642905,4.854368932038835,0.0
"Ballard, Kentucky, US",37.05842757,-88.99427697,25,0,0,25.0,316.9371196754564,0.0,0.0
"Baltimore, Maryland, US",39.45784712,-76.62911955,9376,505,0,8871.0,1133.2293895113432,5.386092150170648,0.0
"Baltimore City, Maryland, US",39.30211911,-76.61151012,9141,374,0,8767.0,1540.211292523884,4.091456077015644,0.0
"Bamberg, South Carolina, US",33.21927586,-81.05659969,247,3,0,244.0,1756.007393715342,1.214574898785425,0.0
"Bandera, Texas, US",29.74619598,-99.24598147,47,0,0,47.0,203.35756317064727,0.0,0.0
"Banks, Georgia, US",34.35607081,-83.49644388,177,3,0,174.0,920.2453987730064,1.6949152542372878,0.0
"Banner, Nebraska, US",41.54634427,-103.7114332,2,0,0,2.0,268.4563758389262,0.0,0.0
"Bannock, Idaho, US",42.67002716,-112.2233311,183,1,0,182.0,208.40925655976682,0.5464480874316939,0.0
"Baraga, Michigan, US",46.6720582,-88.36363591,5,0,0,5.0,60.9087586794981,0.0,0.0
"Barber, Kansas, US",37.2288586,-98.68460053,3,0,0,3.0,67.7659814772984,0.0,0.0
"Barbour, Alabama, US",31.868263,-85.3871286,448,3,0,445.0,1814.7938102568253,0.6696428571428571,0.0
"Barbour, West Virginia, US",39.1307219,-80.00350858,24,1,0,23.0,145.97652210936076,4.166666666666667,0.0
"Barnes, North Dakota, US",46.93579637,-98.06605978,26,0,0,26.0,249.63994239078247,0.0,0.0
"Barnstable, Massachusetts, US",41.72980578,-70.28854339,1603,153,0,1450.0,752.6174937790506,9.544603867747973,0.0
"Barnwell, South Carolina, US",33.26679302,-81.43584352,176,1,0,175.0,843.4774273938465,0.5681818181818182,0.0
"Barren, Kentucky, US",36.96469836,-85.93338945,150,2,0,148.0,338.99071165450067,1.3333333333333333,0.0
"Barron, Wisconsin, US",45.42372701,-91.84833627,66,1,0,65.0,145.8756962249138,1.5151515151515151,0.0
"Barrow, Georgia, US",33.99148694,-83.71436292,725,29,0,696.0,870.9754925516579,4.0,0.0
"Barry, Michigan, US",42.59513984,-85.30834519,146,2,0,144.0,237.2055239642567,1.3698630136986298,0.0
"Barry, Missouri, US",36.70978521,-93.82919888,147,0,0,147.0,410.7407303920199,0.0,0.0
"Bartholomew, Indiana, US",39.20744865,-85.89558181,619,45,0,574.0,738.848637486721,7.269789983844911,0.0
"Barton, Kansas, US",38.47889676,-98.75636726,72,2,0,70.0,279.2971022925637,2.7777777777777777,0.0
"Barton, Missouri, US",37.50207671,-94.34757022,42,0,0,42.0,357.32516590096986,0.0,0.0
"Bartow, Georgia, US",34.23732119,-84.83887523,1110,46,0,1064.0,1030.277153836158,4.144144144144144,0.0
"Bastrop, Texas, US",30.10370699,-97.31206354,952,12,0,940.0,1073.0024908986397,1.2605042016806722,0.0
"Bates, Missouri, US",38.25271289,-94.34113157,17,1,0,16.0,105.11996042542671,5.882352941176472,0.0
"Bath, Kentucky, US",38.14735938,-83.74588932,23,1,0,22.0,184.0,4.3478260869565215,0.0
"Bath, Virginia, US",38.05852573,-79.73912095,2,0,0,2.0,48.22763443453098,0.0,0.0
"Baxter, Arkansas, US",36.28784385,-92.33782872,35,0,0,35.0,83.46847276542974,0.0,0.0
"Bay, Florida, US",30.26548745,-85.62122584,1737,8,0,1729.0,994.2474456941702,0.4605641911341393,0.0
"Bay, Michigan, US",43.70639106,-83.98731479,462,31,0,431.0,447.9956557997014,6.70995670995671,0.0
"Bayfield, Wisconsin, US",46.52868768,-91.19716729,12,1,0,11.0,79.80845969672785,8.333333333333334,0.0
"Baylor, Texas, US",33.61640794,-99.21352901,1,0,0,1.0,28.498147620404676,0.0,0.0
"Beadle, South Dakota, US",44.41464384,-98.27858469,561,9,0,552.0,3040.156072183385,1.60427807486631,0.0
"Bear Lake, Idaho, US",42.28269683,-111.32892379999998,3,0,0,3.0,48.979591836734684,0.0,0.0
"Bear River, Utah, US",41.52106798,-113.0832816,1866,4,0,1862.0,998.833088888651,0.21436227224008572,0.0
"Beaufort, North Carolina, US",35.48531943,-76.84325809,185,0,0,185.0,393.6672766736178,0.0,0.0
"Beaufort, South Carolina, US",32.39226291,-80.72619758,2338,26,0,2312.0,1216.9350725060115,1.1120615911035072,0.0
"Beauregard, Louisiana, US",30.64836518,-93.34173616,441,9,0,432.0,1176.0940875270019,2.0408163265306123,0.0
"Beaver, Oklahoma, US",36.7496847,-100.4758872,32,0,0,32.0,602.5230653360949,0.0,0.0
"Beaver, Pennsylvania, US",40.6825484,-80.34921611,918,81,0,837.0,559.99853595154,8.823529411764708,0.0
"Beaverhead, Montana, US",45.13434354,-112.89846940000001,6,0,0,6.0,63.4719136781974,0.0,0.0
"Becker, Minnesota, US",46.93479392,-95.67158144,77,0,0,77.0,223.6876506986608,0.0,0.0
"Beckham, Oklahoma, US",35.26862449,-99.68128023,25,0,0,25.0,114.36936730866005,0.0,0.0
"Bedford, Pennsylvania, US",40.00522157,-78.48998442,99,4,0,95.0,206.7323755429335,4.040404040404041,0.0
"Bedford, Tennessee, US",35.51123746,-86.45549096,668,10,0,658.0,1343.7129121155433,1.497005988023952,0.0
"Bedford, Virginia, US",37.3080028,-79.5281964,177,4,0,173.0,224.0591414863856,2.2598870056497176,0.0
"Bee, Texas, US",28.41761668,-97.74215593,188,1,0,187.0,577.3069246123139,0.5319148936170213,0.0
"Belknap, New Hampshire, US",43.51637314,-71.41684235,95,3,0,92.0,154.9679461037796,3.1578947368421053,0.0
"Bell, Kentucky, US",36.73355174,-83.67766671,141,1,0,140.0,541.641057160418,0.7092198581560284,0.0
"Bell, Texas, US",31.03736027,-97.4785025,2567,15,0,2552.0,707.3106215075333,0.5843396961433579,0.0
"Belmont, Ohio, US",40.01625942,-80.9924051,575,24,0,551.0,858.1321075724562,4.173913043478262,0.0
"Beltrami, Minnesota, US",47.97373527,-94.93732139,83,0,0,83.0,175.89217597694332,0.0,0.0
"Ben Hill, Georgia, US",31.76095874,-83.22145359,259,1,0,258.0,1550.8982035928145,0.3861003861003861,0.0
"Benewah, Idaho, US",47.21754179,-116.6586851,34,0,0,34.0,365.6700365670037,0.0,0.0
"Bennett, South Dakota, US",43.19486375,-101.6665572,4,0,0,4.0,118.87072808320951,0.0,0.0
"Bennington, Vermont, US",43.03519828,-73.09048868,76,1,0,75.0,214.265576543558,1.3157894736842106,0.0
"Benson, North Dakota, US",48.0683985,-99.35916363,21,0,0,21.0,307.3770491803278,0.0,0.0
"Bent, Colorado, US",37.95474293,-103.0720195,5,0,0,5.0,89.65393580778195,0.0,0.0
"Benton, Arkansas, US",36.33644656,-94.25680817,3699,24,0,3675.0,1325.1367588423054,0.64882400648824,0.0
"Benton, Indiana, US",40.60626947,-87.31093999,51,0,0,51.0,582.9903978052126,0.0,0.0
"Benton, Iowa, US",42.08011739,-92.06463573,87,1,0,86.0,339.2474166504192,1.1494252873563218,0.0
"Benton, Minnesota, US",45.69804958,-93.99514135,256,3,0,253.0,626.0852552031107,1.171875,0.0
"Benton, Mississippi, US",34.81681228,-89.18945516,67,0,0,67.0,811.2362271461436,0.0,0.0
"Benton, Missouri, US",38.29503305,-93.28756116,29,0,0,29.0,149.15393714961687,0.0,0.0
"Benton, Oregon, US",44.49167306,-123.4316987,124,6,0,118.0,133.25739094924398,4.838709677419356,0.0
"Benton, Tennessee, US",36.07110411,-88.06849355,26,1,0,25.0,160.8910891089109,3.8461538461538463,0.0
"Benton, Washington, US",46.23946995,-119.51208340000001,2725,98,0,2627.0,1333.235481187925,3.596330275229358,0.0
"Benzie, Michigan, US",44.63899297,-86.01608482,20,1,0,19.0,112.57458065968704,5.0,0.0
"Bergen, New Jersey, US",40.96010917,-74.07164325,19966,2033,0,17933.0,2141.8104659719675,10.18230992687569,0.0
"Berkeley, South Carolina, US",33.20222596,-79.94654523,2752,33,0,2719.0,1207.5100808663185,1.1991279069767442,0.0
"Berkeley, West Virginia, US",39.46704621,-78.02414609,558,10,0,548.0,468.23472153460153,1.7921146953405018,0.0
"Berks, Pennsylvania, US",40.41570541,-75.92457766,4781,360,0,4421.0,1135.1872429742336,7.529805480025098,0.0
"Berkshire, Massachusetts, US",42.37428441,-73.20524838,618,45,0,573.0,494.62159047253164,7.281553398058253,0.0
"Bernalillo, New Mexico, US",35.05163625,-106.6703554,3578,99,0,3479.0,526.8575114007666,2.76690888764673,0.0
"Berrien, Georgia, US",31.27590016,-83.22529920000002,194,0,0,194.0,1000.1546630922306,0.0,0.0
"Berrien, Michigan, US",41.95447397,-86.41313079999998,1078,61,0,1017.0,702.7333589741918,5.658627087198516,0.0
"Bertie, North Carolina, US",36.0688473,-76.96545943,168,4,0,164.0,886.6839077426506,2.380952380952381,0.0
"Bethel, Alaska, US",60.90980451,-159.8561831,16,0,0,16.0,87.02273468943761,0.0,0.0
"Bexar, Texas, US",29.44928723,-98.52019748,27525,240,0,27285.0,1373.8087418657044,0.8719346049046321,0.0
"Bibb, Alabama, US",32.99642064,-87.12511459999996,251,2,0,249.0,1120.8359381977316,0.796812749003984,0.0
"Bibb, Georgia, US",32.80904227,-83.70489165,2077,43,0,2034.0,1356.107052148421,2.0702936928261915,0.0
"Bienville, Louisiana, US",32.34569994,-93.05398492,284,28,0,256.0,2144.8531077713164,9.859154929577462,0.0
"Big Horn, Montana, US",45.42335905,-107.492347,131,5,0,126.0,983.5573241234326,3.816793893129771,0.0
"Big Horn, Wyoming, US",44.52405055,-107.9960365,31,0,0,31.0,262.93469041560644,0.0,0.0
"Big Stone, Minnesota, US",45.42712824,-96.41403739,18,0,0,18.0,360.649168503306,0.0,0.0
"Billings, North Dakota, US",47.02366884,-103.3762965,1,0,0,1.0,107.75862068965515,0.0,0.0
"Bingham, Idaho, US",43.21672879999999,-112.3978437,107,1,0,106.0,228.57875285723443,0.9345794392523364,0.0
"Black Hawk, Iowa, US",42.4704581,-92.30524729,2650,60,0,2590.0,2019.3861066235863,2.2641509433962264,0.0
"Blackford, Indiana, US",40.47388153,-85.32499702,42,2,0,40.0,357.20360605545164,4.761904761904762,0.0
"Bladen, North Carolina, US",34.61296243,-78.56180059,474,5,0,469.0,1448.566713526068,1.0548523206751057,0.0
"Blaine, Idaho, US",43.4085812,-113.9752658,555,5,0,550.0,2410.8422744450722,0.9009009009009008,0.0
"Blaine, Montana, US",48.43175214,-108.9582723,4,0,0,4.0,59.8712767549768,0.0,0.0
"Blaine, Nebraska, US",41.91311716,-99.97677845,0,0,0,0.0,0.0,,0.0
"Blaine, Oklahoma, US",35.87518314,-98.43307003,22,0,0,22.0,233.32272775479905,0.0,0.0
"Blair, Pennsylvania, US",40.47961444,-78.34917412,126,1,0,125.0,103.4236511832158,0.7936507936507936,0.0
"Blanco, Texas, US",30.26640707,-98.3999852,68,1,0,67.0,569.9438437683345,1.4705882352941178,0.0
"Bland, Virginia, US",37.13128068,-81.13599391,5,0,0,5.0,79.61783439490445,0.0,0.0
"Bleckley, Georgia, US",32.43829035,-83.33035166,102,1,0,101.0,792.3560941505476,0.9803921568627452,0.0
"Bledsoe, Tennessee, US",35.59942968,-85.20611967,638,1,0,637.0,4235.262878385554,0.15673981191222572,0.0
"Blount, Alabama, US",33.98210918,-86.56790593,406,1,0,405.0,702.1063189568706,0.24630541871921185,0.0
"Blount, Tennessee, US",35.68938198,-83.92847788,488,4,0,484.0,366.67468141380135,0.819672131147541,0.0
"Blue Earth, Minnesota, US",44.03554215,-94.06699781,653,2,0,651.0,965.2195763676407,0.30627871362940273,0.0
"Boise, Idaho, US",43.98829931,-115.7309284,15,0,0,15.0,191.5464180819819,0.0,0.0
"Bolivar, Mississippi, US",33.79696941,-90.87372121,524,18,0,506.0,1710.8528144181796,3.435114503816794,0.0
"Bollinger, Missouri, US",37.32449052,-90.02725304,33,1,0,32.0,271.98549410698104,3.0303030303030303,0.0
"Bon Homme, South Dakota, US",42.98914167,-97.88592746,13,0,0,13.0,188.37849587016373,0.0,0.0
"Bond, Illinois, US",38.88829622,-89.43534887,24,2,0,22.0,146.10982588579085,8.333333333333334,0.0
"Bonner, Idaho, US",48.29996017,-116.6017932,89,0,0,89.0,194.58230394193143,0.0,0.0
"Bonneville, Idaho, US",43.38713372,-111.6161537,262,1,0,261.0,220.0534175471603,0.3816793893129771,0.0
"Boone, Arkansas, US",36.3084504,-93.09374925,71,1,0,70.0,189.6772814703997,1.4084507042253518,0.0
"Boone, Illinois, US",42.32359279,-88.82345779,646,21,0,625.0,1206.484386672643,3.2507739938080493,0.0
"Boone, Indiana, US",40.0509304,-86.46841646,510,44,0,466.0,751.7356248986632,8.627450980392156,0.0
"Boone, Iowa, US",42.03657094,-93.9313999,178,1,0,177.0,678.5088053670809,0.5617977528089888,0.0
"Boone, Kentucky, US",38.97065142,-84.72615357,801,23,0,778.0,599.6361758034451,2.8714107365792763,0.0
"Boone, Missouri, US",38.99186229,-92.30723575,701,2,0,699.0,388.4452768711592,0.28530670470756064,0.0
"Boone, Nebraska, US",41.70759415,-98.06737183,7,0,0,7.0,134.82280431432974,0.0,0.0
"Boone, West Virginia, US",38.01974191,-81.69888019,53,0,0,53.0,247.00563918534743,0.0,0.0
"Bosque, Texas, US",31.89978581,-97.63613524,56,0,0,56.0,299.7056462402997,0.0,0.0
"Bossier, Louisiana, US",32.67932307,-93.60460152,1474,43,0,1431.0,1160.2736167633561,2.917232021709633,0.0
"Botetourt, Virginia, US",37.55531756,-79.80982182,165,4,0,161.0,493.7311110446153,2.4242424242424243,0.0
"Bottineau, North Dakota, US",48.79106111,-100.8378166,7,0,0,7.0,111.42948105698822,0.0,0.0
"Boulder, Colorado, US",40.09313619,-105.3546767,1619,74,0,1545.0,496.3273614636599,4.570722668313773,0.0
"Boundary, Idaho, US",48.76684761,-116.4630179,10,0,0,10.0,81.66598611678236,0.0,0.0
"Bourbon, Kansas, US",37.85508555,-94.84865997,56,1,0,55.0,385.3034264483281,1.7857142857142858,0.0
"Bourbon, Kentucky, US",38.2054607,-84.21827874,52,1,0,51.0,262.7855265817667,1.9230769230769231,0.0
"Bowie, Texas, US",33.44626922,-94.41834132,567,16,0,551.0,608.0755000268111,2.8218694885361546,0.0
"Bowman, North Dakota, US",46.11285362,-103.5203343,1,0,0,1.0,33.06878306878307,0.0,0.0
"Box Butte, Nebraska, US",42.22079243,-103.08788340000001,4,0,0,4.0,37.095427988500425,0.0,0.0
