Combined_Key,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,Num_Tweets
"Barren, Kentucky, US",36.96469836,-85.93338945,160,2,0,158.0,361.5900924314674,1.25,0.0
"Barron, Wisconsin, US",45.42372701,-91.84833627,69,1,0,68.0,152.50640968968258,1.4492753623188406,0.0
"Barrow, Georgia, US",33.99148694,-83.71436292,745,30,0,715.0,895.0024026910139,4.026845637583893,0.0
"Barry, Michigan, US",42.59513984,-85.30834519,149,2,0,147.0,242.0796100731113,1.342281879194631,0.0
"Barry, Missouri, US",36.70978521,-93.82919888,154,0,0,154.0,430.29981279164,0.0,0.0
"Bartholomew, Indiana, US",39.20744865,-85.89558181,628,45,0,583.0,749.5911863354779,7.165605095541402,0.0
"Barton, Kansas, US",38.47889676,-98.75636726,75,3,0,72.0,290.9344815547538,4.0,0.0
"Barton, Missouri, US",37.50207671,-94.34757022,45,0,0,45.0,382.84839203675347,0.0,0.0
"Bartow, Georgia, US",34.23732119,-84.83887523,1131,46,0,1085.0,1049.7688837735989,4.067197170645446,0.0
"Bastrop, Texas, US",30.10370699,-97.31206354,952,12,0,940.0,1073.0024908986397,1.2605042016806722,0.0
"Bates, Missouri, US",38.25271289,-94.34113157,17,1,0,16.0,105.11996042542671,5.882352941176472,0.0
"Bath, Kentucky, US",38.14735938,-83.74588932,23,1,0,22.0,184.0,4.3478260869565215,0.0
"Bath, Virginia, US",38.05852573,-79.73912095,2,0,0,2.0,48.22763443453098,0.0,0.0
"Baxter, Arkansas, US",36.28784385,-92.33782872,40,0,0,40.0,95.39254030334827,0.0,0.0
"Bay, Florida, US",30.26548745,-85.62122584,1852,8,0,1844.0,1060.072693969835,0.4319654427645788,0.0
"Bay, Michigan, US",43.70639106,-83.98731479,468,31,0,437.0,453.8137811996975,6.623931623931624,0.0
"Bayamon, Puerto Rico, US",18.34946,-66.168435,697,0,0,697.0,334.90937746256895,0.0,0.0
"Bayfield, Wisconsin, US",46.52868768,-91.19716729,13,1,0,12.0,86.45916467145517,7.6923076923076925,0.0
"Baylor, Texas, US",33.61640794,-99.21352901,1,0,0,1.0,28.498147620404676,0.0,0.0
"Beadle, South Dakota, US",44.41464384,-98.27858469,566,9,0,557.0,3067.2519373543596,1.5901060070671378,0.0
"Bear Lake, Idaho, US",42.28269683,-111.32892379999998,3,0,0,3.0,48.979591836734684,0.0,0.0
"Bear River, Utah, US",41.52106798,-113.0832816,1898,4,0,1894.0,1015.9620593304712,0.2107481559536354,0.0
"Beaufort, North Carolina, US",35.48531943,-76.84325809,190,0,0,190.0,404.30693279993193,0.0,0.0
"Beaufort, South Carolina, US",32.39226291,-80.72619758,2397,26,0,2371.0,1247.6447257471816,1.0846891948268669,0.0
"Beauregard, Louisiana, US",30.64836518,-93.34173616,441,9,0,432.0,1176.0940875270019,2.0408163265306123,0.0
"Beaver, Oklahoma, US",36.7496847,-100.4758872,32,0,0,32.0,602.5230653360949,0.0,0.0
"Beaver, Pennsylvania, US",40.6825484,-80.34921611,949,81,0,868.0,578.9091618932588,8.535300316122234,0.0
"Beaverhead, Montana, US",45.13434354,-112.89846940000001,9,0,0,9.0,95.20787051729609,0.0,0.0
"Becker, Minnesota, US",46.93479392,-95.67158144,78,0,0,78.0,226.59268512331872,0.0,0.0
"Beckham, Oklahoma, US",35.26862449,-99.68128023,27,0,0,27.0,123.51891669335285,0.0,0.0
"Bedford, Pennsylvania, US",40.00522157,-78.48998442,100,4,0,96.0,208.82058135649845,4.0,0.0
"Bedford, Tennessee, US",35.51123746,-86.45549096,673,10,0,663.0,1353.7706434936536,1.4858841010401191,0.0
"Bedford, Virginia, US",37.3080028,-79.5281964,178,4,0,174.0,225.32501234224083,2.247191011235955,0.0
"Bee, Texas, US",28.41761668,-97.74215593,218,1,0,217.0,669.4303700291723,0.4587155963302753,0.0
"Belknap, New Hampshire, US",43.51637314,-71.41684235,95,3,0,92.0,154.9679461037796,3.1578947368421053,0.0
"Bell, Kentucky, US",36.73355174,-83.67766671,154,1,0,153.0,591.579594345421,0.6493506493506493,0.0
"Bell, Texas, US",31.03736027,-97.4785025,2640,17,0,2623.0,727.4250256251997,0.6439393939393939,0.0
"Belmont, Ohio, US",40.01625942,-80.9924051,574,24,0,550.0,856.6397039071127,4.181184668989547,0.0
"Beltrami, Minnesota, US",47.97373527,-94.93732139,91,0,0,91.0,192.84563872170887,0.0,0.0
"Ben Hill, Georgia, US",31.76095874,-83.22145359,265,1,0,264.0,1586.8263473053892,0.37735849056603776,0.0
"Benewah, Idaho, US",47.21754179,-116.6586851,35,0,0,35.0,376.42503764250375,0.0,0.0
"Bennett, South Dakota, US",43.19486375,-101.6665572,4,0,0,4.0,118.87072808320951,0.0,0.0
"Bennington, Vermont, US",43.03519828,-73.09048868,76,1,0,75.0,214.265576543558,1.3157894736842106,0.0
"Benson, North Dakota, US",48.0683985,-99.35916363,23,0,0,23.0,336.6510538641686,0.0,0.0
"Bent, Colorado, US",37.95474293,-103.0720195,5,0,0,5.0,89.65393580778195,0.0,0.0
"Benton, Arkansas, US",36.33644656,-94.25680817,3789,25,0,3764.0,1357.3785291304393,0.6598046978094484,0.0
"Benton, Indiana, US",40.60626947,-87.31093999,53,0,0,53.0,605.8527663465935,0.0,0.0
"Benton, Iowa, US",42.08011739,-92.06463573,88,1,0,87.0,343.14681224410214,1.1363636363636365,0.0
"Benton, Minnesota, US",45.69804958,-93.99514135,263,3,0,260.0,643.2047739000709,1.1406844106463878,0.0
"Benton, Mississippi, US",34.81681228,-89.18945516,75,0,0,75.0,908.1002542680712,0.0,0.0
"Benton, Missouri, US",38.29503305,-93.28756116,32,0,0,32.0,164.5836547857841,0.0,0.0
"Benton, Oregon, US",44.49167306,-123.4316987,128,6,0,122.0,137.55601646373572,4.6875,0.0
"Benton, Tennessee, US",36.07110411,-88.06849355,26,1,0,25.0,160.8910891089109,3.8461538461538463,0.0
"Benton, Washington, US",46.23946995,-119.51208340000001,2787,98,0,2689.0,1363.5696462644944,3.51632579834948,0.0
"Benzie, Michigan, US",44.63899297,-86.01608482,21,1,0,20.0,118.20330969267141,4.761904761904762,0.0
"Bergen, New Jersey, US",40.96010917,-74.07164325,19979,2034,0,17945.0,2143.2050135056566,10.180689724210419,0.0
"Berkeley, South Carolina, US",33.20222596,-79.94654523,2828,36,0,2792.0,1240.85701623908,1.272984441301273,0.0
"Berkeley, West Virginia, US",39.46704621,-78.02414609,564,10,0,554.0,473.26950348658653,1.7730496453900708,0.0
"Berks, Pennsylvania, US",40.41570541,-75.92457766,4798,360,0,4438.0,1139.2236753378731,7.503126302626094,0.0
"Berkshire, Massachusetts, US",42.37428441,-73.20524838,622,45,0,577.0,497.82302471507234,7.234726688102894,0.0
"Bernalillo, New Mexico, US",35.05163625,-106.6703554,3679,100,0,3579.0,541.729677038407,2.7181299266104917,0.0
"Berrien, Georgia, US",31.27590016,-83.22529920000002,200,0,0,200.0,1031.0872815383825,0.0,0.0
"Berrien, Michigan, US",41.95447397,-86.41313079999998,1098,61,0,1037.0,715.7710836304848,5.5555555555555545,0.0
"Bertie, North Carolina, US",36.0688473,-76.96545943,174,4,0,170.0,918.3511901620308,2.2988505747126435,0.0
"Bethel, Alaska, US",60.90980451,-159.8561831,16,0,0,16.0,87.02273468943761,0.0,0.0
"Bexar, Texas, US",29.44928723,-98.52019748,28633,251,0,28382.0,1429.1104706935776,0.8766109035029511,0.0
"Bibb, Alabama, US",32.99642064,-87.12511459999996,260,2,0,258.0,1161.0252746271326,0.7692307692307693,0.0
"Bibb, Georgia, US",32.80904227,-83.70489165,2152,44,0,2108.0,1405.0757709308627,2.044609665427509,0.0
"Bienville, Louisiana, US",32.34569994,-93.05398492,284,28,0,256.0,2144.8531077713164,9.859154929577462,0.0
"Big Horn, Montana, US",45.42335905,-107.492347,138,5,0,133.0,1036.113822359036,3.6231884057971016,0.0
"Big Horn, Wyoming, US",44.52405055,-107.9960365,31,0,0,31.0,262.93469041560644,0.0,0.0
"Big Stone, Minnesota, US",45.42712824,-96.41403739,19,0,0,19.0,380.6852334201564,0.0,0.0
"Billings, North Dakota, US",47.02366884,-103.3762965,1,0,0,1.0,107.75862068965515,0.0,0.0
"Bingham, Idaho, US",43.21672879999999,-112.3978437,107,1,0,106.0,228.57875285723443,0.9345794392523364,0.0
"Black Hawk, Iowa, US",42.4704581,-92.30524729,2659,60,0,2599.0,2026.2443990611762,2.256487401278676,0.0
"Blackford, Indiana, US",40.47388153,-85.32499702,44,2,0,42.0,374.2133015819017,4.545454545454546,0.0
"Bladen, North Carolina, US",34.61296243,-78.56180059,480,5,0,475.0,1466.9030010390563,1.0416666666666667,0.0
"Blaine, Idaho, US",43.4085812,-113.9752658,556,5,0,551.0,2415.186134399027,0.8992805755395683,0.0
"Blaine, Montana, US",48.43175214,-108.9582723,4,0,0,4.0,59.8712767549768,0.0,0.0
"Blaine, Nebraska, US",41.91311716,-99.97677845,0,0,0,0.0,0.0,,0.0
"Blaine, Oklahoma, US",35.87518314,-98.43307003,23,0,0,23.0,243.9283062891081,0.0,0.0
"Blair, Pennsylvania, US",40.47961444,-78.34917412,129,1,0,128.0,105.88611906853048,0.7751937984496124,0.0
"Blanco, Texas, US",30.26640707,-98.3999852,68,1,0,67.0,569.9438437683345,1.4705882352941178,0.0
"Bland, Virginia, US",37.13128068,-81.13599391,5,0,0,5.0,79.61783439490445,0.0,0.0
"Bleckley, Georgia, US",32.43829035,-83.33035166,103,1,0,102.0,800.1242911520236,0.9708737864077671,0.0
"Bledsoe, Tennessee, US",35.59942968,-85.20611967,639,1,0,638.0,4241.901221455125,0.1564945226917058,0.0
"Blount, Alabama, US",33.98210918,-86.56790593,421,1,0,420.0,728.0462075882823,0.2375296912114014,0.0
"Blount, Tennessee, US",35.68938198,-83.92847788,509,6,0,503.0,382.45371483529686,1.1787819253438114,0.0
"Blue Earth, Minnesota, US",44.03554215,-94.06699781,658,2,0,656.0,972.6102316231356,0.30395136778115506,0.0
"Boise, Idaho, US",43.98829931,-115.7309284,15,0,0,15.0,191.5464180819819,0.0,0.0
"Bolivar, Mississippi, US",33.79696941,-90.87372121,542,18,0,524.0,1769.622567585216,3.3210332103321027,0.0
"Bollinger, Missouri, US",37.32449052,-90.02725304,39,1,0,38.0,321.43740212643206,2.5641025641025643,0.0
"Bon Homme, South Dakota, US",42.98914167,-97.88592746,13,0,0,13.0,188.37849587016373,0.0,0.0
"Bond, Illinois, US",38.88829622,-89.43534887,24,2,0,22.0,146.10982588579085,8.333333333333334,0.0
"Bonner, Idaho, US",48.29996017,-116.6017932,90,0,0,90.0,196.7686219637509,0.0,0.0
"Bonneville, Idaho, US",43.38713372,-111.6161537,271,1,0,270.0,227.6125044094673,0.3690036900369004,0.0
"Boone, Arkansas, US",36.3084504,-93.09374925,74,1,0,73.0,197.69181449027568,1.351351351351351,0.0
"Boone, Illinois, US",42.32359279,-88.82345779,647,21,0,626.0,1208.3520095622293,3.2457496136012365,0.0
"Boone, Indiana, US",40.0509304,-86.46841646,520,45,0,475.0,766.4755391123624,8.653846153846152,0.0
"Boone, Iowa, US",42.03657094,-93.9313999,181,1,0,180.0,689.9443470305713,0.5524861878453039,0.0
"Boone, Kentucky, US",38.97065142,-84.72615357,811,23,0,788.0,607.122270382764,2.8360049321824907,0.0
"Boone, Missouri, US",38.99186229,-92.30723575,733,2,0,731.0,406.17744357569137,0.2728512960436562,0.0
"Boone, Nebraska, US",41.70759415,-98.06737183,7,0,0,7.0,134.82280431432974,0.0,0.0
"Boone, West Virginia, US",38.01974191,-81.69888019,57,0,0,57.0,265.64757421820383,0.0,0.0
