Combined_Key,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,Num_Tweets
"Armstrong, Texas, US",34.96507426,-101.35748740000001,4,0,0,4.0,211.97668256491787,0.0,0.0
"Aroostook, Maine, US",46.65926321,-68.59841248,31,1,0,30.0,46.230706136753405,3.2258064516129035,0.0
"Arroyo, Puerto Rico, US",17.998457000000005,-66.056546,68,0,0,68.0,347.38186462324387,0.0,0.0
"Arthur, Nebraska, US",41.56896142,-101.6959559,0,0,0,0.0,0.0,,0.0
"Ascension, Louisiana, US",30.20406249,-90.91328409999998,2175,65,0,2110.0,1717.9551988878713,2.9885057471264367,0.0
"Ashe, North Carolina, US",36.43296207,-81.49862729,86,1,0,85.0,316.14160202918794,1.162790697674419,0.0
"Ashland, Ohio, US",40.84772277,-82.27280781,110,4,0,106.0,205.6689851170444,3.636363636363636,0.0
"Ashland, Wisconsin, US",46.31956891,-90.67837132,14,0,0,14.0,89.96272972625626,0.0,0.0
"Ashley, Arkansas, US",33.19153461,-91.7698471,164,4,0,160.0,834.3083888691051,2.4390243902439024,0.0
"Ashtabula, Ohio, US",41.70860332,-80.74830218,503,44,0,459.0,517.2715212718915,8.747514910536777,0.0
"Asotin, Washington, US",46.18894415,-117.2022851,22,2,0,20.0,97.42272606500751,9.090909090909092,0.0
"Assumption, Louisiana, US",29.89946234,-91.06461642,484,18,0,466.0,2210.954273445708,3.71900826446281,0.0
"Atascosa, Texas, US",28.89333001,-98.52730485,391,3,0,388.0,764.3735460285809,0.7672634271099744,0.0
"Atchison, Kansas, US",39.53185661,-95.30870026,56,0,0,56.0,348.4103776519629,0.0,0.0
"Atchison, Missouri, US",40.43238737,-95.42970639,11,0,0,11.0,213.88294769589734,0.0,0.0
"Athens, Ohio, US",39.33425634,-82.04278644,309,1,0,308.0,473.005036202489,0.32362459546925565,0.0
"Atkinson, Georgia, US",31.29633502,-82.87545866,259,2,0,257.0,3172.075933864053,0.7722007722007722,0.0
"Atlantic, New Jersey, US",39.47538693,-74.65848483,3189,240,0,2949.0,1209.4663784275801,7.525870178739416,0.0
"Atoka, Oklahoma, US",34.37366573,-96.03802487,55,0,0,55.0,399.76740805349607,0.0,0.0
"Attala, Mississippi, US",33.08658803,-89.57838564,436,23,0,413.0,2399.03158358094,5.275229357798165,0.0
"Audrain, Missouri, US",39.215877,-91.84242683,178,1,0,177.0,701.1186387269577,0.5617977528089888,0.0
"Audubon, Iowa, US",41.6844628,-94.90581859,24,1,0,23.0,436.6812227074236,4.166666666666667,0.0
"Auglaize, Ohio, US",40.55998859,-84.22421429999999,157,5,0,152.0,343.8759418258278,3.1847133757961785,0.0
"Augusta, Virginia, US",38.16404586,-79.12461614,236,3,0,233.0,312.34283596707166,1.2711864406779658,0.0
"Aurora, South Dakota, US",43.71757685,-98.56050467,37,0,0,37.0,1344.9654671028716,0.0,0.0
"Austin, Texas, US",29.88548725,-96.27736949,170,0,0,170.0,566.0628662759722,0.0,0.0
"Autauga, Alabama, US",32.53952745,-86.64408227,891,20,0,871.0,1594.8021264028355,2.2446689113355784,0.0
"Avery, North Carolina, US",36.07569796,-81.92308483,66,0,0,66.0,375.9184370906192,0.0,0.0
"Avoyelles, Louisiana, US",31.07796211,-92.00079449,781,23,0,758.0,1945.4962136309287,2.9449423815621,0.0
"Baca, Colorado, US",37.31940883,-102.5603223,14,0,0,14.0,390.9522479754258,0.0,0.0
"Bacon, Georgia, US",31.55456473,-82.45936528,371,5,0,366.0,3323.181655320673,1.3477088948787062,0.0
"Bailey, Texas, US",34.06854817,-102.8299707,130,2,0,128.0,1857.142857142857,1.5384615384615383,0.0
"Baker, Florida, US",30.33060121,-82.28467476,265,4,0,261.0,907.2235535775419,1.509433962264151,0.0
"Baker, Georgia, US",31.32669878,-84.44218806,47,3,0,44.0,1547.0704410796575,6.382978723404255,0.0
"Baker, Oregon, US",44.70915557,-117.6749883,17,0,0,17.0,105.43289506325974,0.0,0.0
"Baldwin, Alabama, US",30.72774991,-87.72207058,2473,17,0,2456.0,1107.806158560076,0.6874241811564901,0.0
"Baldwin, Georgia, US",33.06882326,-83.24701748,806,37,0,769.0,1795.5001113833814,4.590570719602979,0.0
"Ballard, Kentucky, US",37.05842757,-88.99427697,28,0,0,28.0,354.9695740365112,0.0,0.0
"Baltimore, Maryland, US",39.45784712,-76.62911955,10520,521,0,9999.0,1271.4988457401162,4.952471482889734,0.0
"Baltimore City, Maryland, US",39.30211911,-76.61151012,10001,395,0,9606.0,1685.1168511685114,3.9496050394960505,0.0
"Bamberg, South Carolina, US",33.21927586,-81.05659969,349,5,0,344.0,2481.160244561353,1.4326647564469914,0.0
"Bandera, Texas, US",29.74619598,-99.24598147,66,0,0,66.0,285.5659397715472,0.0,0.0
"Banks, Georgia, US",34.35607081,-83.49644388,202,3,0,199.0,1050.2235624415098,1.4851485148514851,0.0
"Banner, Nebraska, US",41.54634427,-103.7114332,2,0,0,2.0,268.4563758389262,0.0,0.0
"Bannock, Idaho, US",42.67002716,-112.2233311,234,1,0,233.0,266.4905247813411,0.4273504273504273,0.0
"Baraga, Michigan, US",46.6720582,-88.36363591,5,0,0,5.0,60.9087586794981,0.0,0.0
"Barber, Kansas, US",37.2288586,-98.68460053,4,0,0,4.0,90.35464196973119,0.0,0.0
"Barbour, Alabama, US",31.868263,-85.3871286,507,4,0,503.0,2053.7956736611845,0.7889546351084813,0.0
"Barbour, West Virginia, US",39.1307219,-80.00350858,28,1,0,27.0,170.30594246092087,3.571428571428572,0.0
"Barceloneta, Puerto Rico, US",18.445533,-66.56053100000001,46,0,0,46.0,185.364281108962,0.0,0.0
"Barnes, North Dakota, US",46.93579637,-98.06605978,28,0,0,28.0,268.84301488238117,0.0,0.0
"Barnstable, Massachusetts, US",41.72980578,-70.28854339,1680,155,0,1525.0,788.7694257946382,9.226190476190476,0.0
"Barnwell, South Carolina, US",33.26679302,-81.43584352,252,2,0,250.0,1207.7063164957347,0.7936507936507936,0.0
"Barranquitas, Puerto Rico, US",18.201592,-66.30963,147,0,0,147.0,484.860478923412,0.0,0.0
"Barren, Kentucky, US",36.96469836,-85.93338945,233,2,0,231.0,526.5655721033244,0.8583690987124464,0.0
"Barron, Wisconsin, US",45.42372701,-91.84833627,96,2,0,94.0,212.1828308726019,2.083333333333333,0.0
"Barrow, Georgia, US",33.99148694,-83.71436292,877,32,0,845.0,1053.580009610764,3.648802736602053,0.0
"Barry, Michigan, US",42.59513984,-85.30834519,167,2,0,165.0,271.3241267262389,1.1976047904191616,0.0
"Barry, Missouri, US",36.70978521,-93.82919888,182,0,0,182.0,508.5361423901198,0.0,0.0
"Bartholomew, Indiana, US",39.20744865,-85.89558181,664,45,0,619.0,792.5613817305052,6.7771084337349405,0.0
"Barton, Kansas, US",38.47889676,-98.75636726,88,3,0,85.0,341.3631250242445,3.4090909090909087,0.0
"Barton, Missouri, US",37.50207671,-94.34757022,53,0,0,53.0,450.91032839884286,0.0,0.0
"Bartow, Georgia, US",34.23732119,-84.83887523,1283,51,0,1232.0,1190.8518814160275,3.9750584567420115,0.0
"Bastrop, Texas, US",30.10370699,-97.31206354,1142,12,0,1130.0,1287.152147695637,1.0507880910683012,0.0
"Bates, Missouri, US",38.25271289,-94.34113157,28,1,0,27.0,173.1387583477616,3.571428571428572,0.0
"Bath, Kentucky, US",38.14735938,-83.74588932,26,1,0,25.0,208.0,3.8461538461538463,0.0
"Bath, Virginia, US",38.05852573,-79.73912095,3,0,0,3.0,72.34145165179649,0.0,0.0
"Baxter, Arkansas, US",36.28784385,-92.33782872,52,0,0,52.0,124.01030239435276,0.0,0.0
"Bay, Florida, US",30.26548745,-85.62122584,2477,14,0,2463.0,1417.8186085114908,0.5651998385143319,0.0
"Bay, Michigan, US",43.70639106,-83.98731479,500,31,0,469.0,484.8437833330101,6.2,0.0
"Bayamon, Puerto Rico, US",18.34946,-66.168435,864,0,0,864.0,415.15308770108976,0.0,0.0
"Bayfield, Wisconsin, US",46.52868768,-91.19716729,16,1,0,15.0,106.41127959563715,6.25,0.0
"Baylor, Texas, US",33.61640794,-99.21352901,3,0,0,3.0,85.49444286121403,0.0,0.0
"Beadle, South Dakota, US",44.41464384,-98.27858469,576,9,0,567.0,3121.443667696309,1.5625,0.0
"Bear Lake, Idaho, US",42.28269683,-111.32892379999998,6,0,0,6.0,97.95918367346935,0.0,0.0
"Bear River, Utah, US",41.52106798,-113.0832816,2049,5,0,2044.0,1096.7893886028112,0.2440214738897023,0.0
"Beaufort, North Carolina, US",35.48531943,-76.84325809,249,1,0,248.0,529.8548750904371,0.4016064257028112,0.0
"Beaufort, South Carolina, US",32.39226291,-80.72619758,2815,33,0,2782.0,1465.214811421909,1.172291296625222,0.0
"Beauregard, Louisiana, US",30.64836518,-93.34173616,591,11,0,580.0,1576.1260900872064,1.8612521150592216,0.0
"Beaver, Oklahoma, US",36.7496847,-100.4758872,34,0,0,34.0,640.1807569196009,0.0,0.0
"Beaver, Pennsylvania, US",40.6825484,-80.34921611,1084,82,0,1002.0,661.2618877684853,7.564575645756457,0.0
"Beaverhead, Montana, US",45.13434354,-112.89846940000001,19,0,0,19.0,200.99439331429176,0.0,0.0
"Becker, Minnesota, US",46.93479392,-95.67158144,96,0,0,96.0,278.88330476716146,0.0,0.0
"Beckham, Oklahoma, US",35.26862449,-99.68128023,27,0,0,27.0,123.51891669335285,0.0,0.0
"Bedford, Pennsylvania, US",40.00522157,-78.48998442,112,4,0,108.0,233.87905111927842,3.571428571428572,0.0
"Bedford, Tennessee, US",35.51123746,-86.45549096,723,10,0,713.0,1454.3479572747574,1.3831258644536653,0.0
"Bedford, Virginia, US",37.3080028,-79.5281964,217,4,0,213.0,274.693975720597,1.8433179723502304,0.0
"Bee, Texas, US",28.41761668,-97.74215593,369,1,0,368.0,1133.1183786273607,0.27100271002710025,0.0
"Belknap, New Hampshire, US",43.51637314,-71.41684235,99,4,0,95.0,161.4929122555177,4.040404040404041,0.0
"Bell, Kentucky, US",36.73355174,-83.67766671,213,1,0,212.0,818.2237246465887,0.4694835680751174,0.0
"Bell, Texas, US",31.03736027,-97.4785025,2990,18,0,2972.0,823.8639494770255,0.6020066889632107,0.0
"Belmont, Ohio, US",40.01625942,-80.9924051,578,26,0,552.0,862.6093185684862,4.498269896193771,0.0
"Beltrami, Minnesota, US",47.97373527,-94.93732139,122,0,0,122.0,258.5403068576757,0.0,0.0
"Ben Hill, Georgia, US",31.76095874,-83.22145359,291,1,0,290.0,1742.5149700598804,0.3436426116838488,0.0
"Benewah, Idaho, US",47.21754179,-116.6586851,39,0,0,39.0,419.44504194450417,0.0,0.0
"Bennett, South Dakota, US",43.19486375,-101.6665572,5,0,0,5.0,148.5884101040119,0.0,0.0
"Bennington, Vermont, US",43.03519828,-73.09048868,81,1,0,80.0,228.36199605300254,1.2345679012345678,0.0
"Benson, North Dakota, US",48.0683985,-99.35916363,40,1,0,39.0,585.480093676815,2.5,0.0
"Bent, Colorado, US",37.95474293,-103.0720195,5,0,0,5.0,89.65393580778195,0.0,0.0
"Benton, Arkansas, US",36.33644656,-94.25680817,4126,31,0,4095.0,1478.1060467648965,0.7513330101793505,0.0
"Benton, Indiana, US",40.60626947,-87.31093999,55,0,0,55.0,628.7151348879744,0.0,0.0
"Benton, Iowa, US",42.08011739,-92.06463573,106,1,0,105.0,413.3359329303958,0.9433962264150944,0.0
"Benton, Minnesota, US",45.69804958,-93.99514135,278,3,0,275.0,679.8894568221282,1.0791366906474822,0.0
"Benton, Mississippi, US",34.81681228,-89.18945516,88,0,0,88.0,1065.5042983412036,0.0,0.0
"Benton, Missouri, US",38.29503305,-93.28756116,52,0,0,52.0,267.44843902689917,0.0,0.0
"Benton, Oregon, US",44.49167306,-123.4316987,132,6,0,126.0,141.85464197822745,4.545454545454546,0.0
"Benton, Tennessee, US",36.07110411,-88.06849355,38,1,0,37.0,235.14851485148515,2.631578947368421,0.0
"Benton, Washington, US",46.23946995,-119.51208340000001,3077,105,0,2972.0,1505.4552571065121,3.4124146896327594,0.0
"Benzie, Michigan, US",44.63899297,-86.01608482,29,1,0,28.0,163.2331419565462,3.4482758620689653,0.0
"Bergen, New Jersey, US",40.96010917,-74.07164325,20162,2041,0,18121.0,2162.83595186451,10.123003670270807,0.0
"Berkeley, South Carolina, US",33.20222596,-79.94654523,3331,45,0,3286.0,1461.5610753509106,1.3509456619633744,0.0
"Berkeley, West Virginia, US",39.46704621,-78.02414609,598,10,0,588.0,501.79993454783465,1.6722408026755853,0.0
"Berks, Pennsylvania, US",40.41570541,-75.92457766,4977,362,0,4615.0,1181.7249337550218,7.2734579063692975,0.0
"Berkshire, Massachusetts, US",42.37428441,-73.20524838,636,45,0,591.0,509.02804456396484,7.075471698113208,0.0
"Bernalillo, New Mexico, US",35.05163625,-106.6703554,4227,108,0,4119.0,622.4222193099611,2.55500354861604,0.0
"Berrien, Georgia, US",31.27590016,-83.22529920000002,222,0,0,222.0,1144.5068825076046,0.0,0.0
"Berrien, Michigan, US",41.95447397,-86.41313079999998,1196,63,0,1133.0,779.6559344463202,5.2675585284280935,0.0
"Bertie, North Carolina, US",36.0688473,-76.96545943,194,4,0,190.0,1023.9087982266319,2.061855670103093,0.0
"Bethel, Alaska, US",60.90980451,-159.8561831,18,0,0,18.0,97.90057652561731,0.0,0.0
"Bexar, Texas, US",29.44928723,-98.52019748,34932,313,0,34619.0,1743.5017973061872,0.8960265658994618,0.0
"Bibb, Alabama, US",32.99642064,-87.12511459999996,297,2,0,295.0,1326.2481021702242,0.6734006734006734,0.0
"Bibb, Georgia, US",32.80904227,-83.70489165,2614,51,0,2563.0,1706.723078630704,1.951032899770467,0.0
"Bienville, Louisiana, US",32.34569994,-93.05398492,339,28,0,311.0,2560.2295899101277,8.259587020648969,0.0
"Big Horn, Montana, US",45.42335905,-107.492347,184,5,0,179.0,1381.4850964787147,2.717391304347826,0.0
"Big Horn, Wyoming, US",44.52405055,-107.9960365,33,0,0,33.0,279.89821882951657,0.0,0.0
"Big Stone, Minnesota, US",45.42712824,-96.41403739,20,0,0,20.0,400.7212983370066,0.0,0.0
"Billings, North Dakota, US",47.02366884,-103.3762965,1,0,0,1.0,107.75862068965515,0.0,0.0
"Bingham, Idaho, US",43.21672879999999,-112.3978437,140,2,0,138.0,299.0750037384376,1.4285714285714286,0.0
"Black Hawk, Iowa, US",42.4704581,-92.30524729,2805,61,0,2744.0,2137.50114304874,2.1746880570409983,0.0
"Blackford, Indiana, US",40.47388153,-85.32499702,45,2,0,43.0,382.71814934512673,4.4444444444444455,0.0
"Bladen, North Carolina, US",34.61296243,-78.56180059,514,5,0,509.0,1570.8086302793229,0.9727626459143968,0.0
"Blaine, Idaho, US",43.4085812,-113.9752658,562,6,0,556.0,2441.249294122757,1.0676156583629892,0.0
"Blaine, Montana, US",48.43175214,-108.9582723,7,0,0,7.0,104.77473432120941,0.0,0.0
"Blaine, Nebraska, US",41.91311716,-99.97677845,0,0,0,0.0,0.0,,0.0
"Blaine, Oklahoma, US",35.87518314,-98.43307003,26,0,0,26.0,275.7450418920352,0.0,0.0
"Blair, Pennsylvania, US",40.47961444,-78.34917412,165,2,0,163.0,135.43573369230643,1.2121212121212122,0.0
"Blanco, Texas, US",30.26640707,-98.3999852,80,1,0,79.0,670.5221691392171,1.25,0.0
"Bland, Virginia, US",37.13128068,-81.13599391,7,0,0,7.0,111.46496815286623,0.0,0.0
"Bleckley, Georgia, US",32.43829035,-83.33035166,109,1,0,108.0,846.7334731608794,0.9174311926605504,0.0
"Bledsoe, Tennessee, US",35.59942968,-85.20611967,646,1,0,645.0,4288.369622942114,0.15479876160990713,0.0
"Blount, Alabama, US",33.98210918,-86.56790593,552,1,0,551.0,954.5879016359423,0.18115942028985507,0.0
"Blount, Tennessee, US",35.68938198,-83.92847788,728,7,0,721.0,547.0064919451792,0.9615384615384616,0.0
"Blue Earth, Minnesota, US",44.03554215,-94.06699781,735,3,0,732.0,1086.426322557758,0.4081632653061225,0.0
"Boise, Idaho, US",43.98829931,-115.7309284,29,0,0,29.0,370.3230749584983,0.0,0.0
"Bolivar, Mississippi, US",33.79696941,-90.87372121,712,25,0,687.0,2324.6702363850072,3.51123595505618,0.0
"Bollinger, Missouri, US",37.32449052,-90.02725304,49,0,0,49.0,403.8572488255172,0.0,0.0
"Bon Homme, South Dakota, US",42.98914167,-97.88592746,13,0,0,13.0,188.37849587016373,0.0,0.0
"Bond, Illinois, US",38.88829622,-89.43534887,33,1,0,32.0,200.90101059296242,3.0303030303030303,0.0
"Bonner, Idaho, US",48.29996017,-116.6017932,111,0,0,111.0,242.68130042195938,0.0,0.0
"Bonneville, Idaho, US",43.38713372,-111.6161537,461,1,0,460.0,387.1932270581714,0.2169197396963124,0.0
"Boone, Arkansas, US",36.3084504,-93.09374925,104,1,0,103.0,277.8371446890361,0.9615384615384616,0.0
"Boone, Illinois, US",42.32359279,-88.82345779,677,22,0,655.0,1264.3806962498131,3.2496307237813884,0.0
"Boone, Indiana, US",40.0509304,-86.46841646,564,45,0,519.0,831.3311616526391,7.978723404255319,0.0
"Boone, Iowa, US",42.03657094,-93.9313999,210,1,0,209.0,800.4879164443089,0.4761904761904762,0.0
"Boone, Kentucky, US",38.97065142,-84.72615357,906,24,0,882.0,678.2401688862938,2.6490066225165565,0.0
